onboard,engage,run,t,S,nC,dead
False,False,0,353,3.6509093662801466,5,False
False,False,0,354,10.507775310225208,7,False
False,False,0,355,4.146793392407168,16,False
False,False,0,356,3.928294014111886,10,False
False,False,0,357,2.434548995117974,12,False
False,False,0,358,4.089574696748428,2,False
False,False,0,359,2.8707888244258406,3,False
False,False,0,360,4.836603789295326,5,False
False,False,0,361,4.529452460104401,8,False
False,False,0,362,5.701325127569585,2,False
False,False,0,363,4.2022953786697865,4,False
False,False,0,364,4.1577624672706275,2,False
False,False,0,365,0.7954417886979586,7,False
False,False,0,366,2.5946586151568702,7,False
False,False,0,367,2.6729900238641022,15,False
False,False,0,368,4.346326474192068,7,False
False,False,0,369,0.9705901479276444,2,False
False,False,0,370,8.204283933453567,2,False
False,False,0,371,0.914339824239913,7,False
False,False,0,372,0.8443774873329858,3,False
False,False,0,373,0,1,False
False,False,0,374,2.7650853266912243,4,False
False,False,0,375,4.009424343807721,1,False
False,False,0,376,1.7007287433909417,3,False
False,False,0,377,1.664251430857103,0,False
False,False,0,378,7.257970588462444,3,False
False,False,0,379,3.4648535823317905,2,False
False,False,0,380,2.7870966685748813,9,False
False,False,0,381,2.7527087770119247,0,False
False,False,0,382,0.8874492252651535,8,False
False,False,0,383,0.8613494748283788,0,False
False,False,0,384,1.8473321899471897,0,False
False,False,0,385,2.826785856329478,1,False
False,False,0,386,3.771059158027099,5,False
False,False,0,387,1.8198069400001171,4,False
False,False,0,388,1.774898450530307,0,False
False,False,0,389,0,1,False
False,False,0,390,0,3,False
False,False,0,391,0,1,False
False,False,0,392,1.9228170646081253,0,False
False,False,0,393,1.8936983991899514,1,False
False,False,0,394,0,2,False
False,False,0,395,0,0,False
False,False,0,396,0,0,False
False,False,0,397,0,1,False
False,False,0,398,0,0,False
False,False,0,399,0,0,False
