onboard,engage,run,t,S,nC,dead
True,False,0,9,21.875978931793387,30,False
True,False,0,10,16.994267504777678,21,False
True,False,0,11,10.446688571374967,30,False
True,False,0,12,11.693873239474879,25,False
True,False,0,13,13.568707065508576,12,False
True,False,0,14,28.234752726292093,25,False
True,False,0,15,18.021395807313112,27,False
True,False,0,16,9.814444363146183,23,False
True,False,0,17,16.41309376836354,19,False
True,False,0,18,15.441278241701799,26,False
True,False,0,19,7.8128081179248206,22,False
True,False,0,20,7.465345681419272,13,False
True,False,0,21,13.945284543703128,11,False
True,False,0,22,15.017034265557962,14,False
True,False,0,23,12.184925572403774,16,False
True,False,0,24,9.784900873112225,20,False
True,False,0,25,5.728034888858501,23,False
True,False,0,26,10.308677930644455,21,False
True,False,0,27,6.7541169959411995,19,False
True,False,0,28,11.761632415898317,16,False
True,False,0,29,7.965539531893155,25,False
True,False,0,30,11.0207910606326,26,False
True,False,0,31,11.491400735047028,15,False
True,False,0,32,11.222226076449292,26,False
True,False,0,33,23.649332719432874,8,False
True,False,0,34,3.546688187440037,13,False
True,False,0,35,13.421950656931216,8,False
True,False,0,36,13.929553656585943,12,False
True,False,0,37,13.880047019022186,12,False
True,False,0,38,8.144136027260949,11,False
True,False,0,39,8.479532436464345,16,False
True,False,0,40,10.392943381745333,17,False
True,False,0,41,6.874574601523053,8,False
True,False,0,42,9.468068601641363,15,False
True,False,0,43,8.530858560503079,19,False
True,False,0,44,12.081947727772308,11,False
True,False,0,45,8.828676957633858,10,False
True,False,0,46,7.991614537470866,15,False
True,False,0,47,11.704273728864049,9,False
True,False,0,48,3.669269730029207,11,False
True,False,0,49,12.108444488211424,6,False
True,False,0,50,8.355851264885224,14,False
True,False,0,51,7.97649165981609,12,False
True,False,0,52,7.27091296609261,13,False
True,False,0,53,12.692452909440615,6,False
True,False,0,54,4.4236509357150124,6,False
True,False,0,55,7.415266730486478,7,False
True,False,0,56,5.0913987541522445,7,False
True,False,0,57,7.8752231243218604,5,False
True,False,0,58,3.2716981505507645,6,False
True,False,0,59,7.605272747038034,7,False
True,False,0,60,8.750830439439854,16,False
True,False,0,61,4.815433045749471,8,False
True,False,0,62,3.0988452598228013,4,False
True,False,0,63,4.146876842506534,7,False
True,False,0,64,5.5929047269438055,6,False
True,False,0,65,6.715375266930399,7,False
True,False,0,66,8.743804805770662,13,False
True,False,0,67,4.987072619716262,6,False
True,False,0,68,16.171050174410325,13,False
True,False,0,69,4.429332996413064,6,False
True,False,0,70,3.366660491501684,8,False
True,False,0,71,4.3068558590553945,5,False
True,False,0,72,2.44322335603474,8,False
True,False,0,73,4.282535086212979,5,False
True,False,0,74,3.327947721805944,5,False
True,False,0,75,1.7407487874765997,2,False
True,False,0,76,4.185028201582359,9,False
True,False,0,77,2.7272035257116283,3,False
True,False,0,78,4.583041553246687,2,False
True,False,0,79,3.388148687692653,8,False
True,False,0,80,4.331731269317008,4,False
True,False,0,81,3.7042616523604535,5,False
True,False,0,82,4.414656754434556,0,False
True,False,0,83,6.1287387470559,11,False
True,False,0,84,1.7402704874714692,3,False
True,False,0,85,3.661244732183097,2,False
True,False,0,86,6.440967180920138,7,False
True,False,0,87,1.8687616091734194,5,False
True,False,0,88,3.6856957377088073,3,False
True,False,0,89,2.837600111407542,6,False
True,False,0,90,0.9052869546929831,3,False
True,False,0,91,1.8946358736468338,3,False
True,False,0,92,3.8453439693969718,2,False
True,False,0,93,2.8169017970210195,3,False
True,False,0,94,1.9321442451551967,1,False
True,False,0,95,0.9514656876067488,0,False
True,False,0,96,1.9219606889656324,0,False
True,False,0,97,0.9705901479276444,2,False
True,False,0,98,0.9802960494069208,0,False
True,False,0,99,0.9900990099009901,0,False
True,True,0,0,211.1711559249066,1750,False
True,True,0,1,41.31533179091922,34,False
True,True,0,2,30.60923087224624,34,False
True,True,0,3,47.77437696369628,33,False
True,True,0,4,48.62015252175956,31,False
True,True,0,5,28.9857541243315,23,False
True,True,0,6,53.313698980172745,51,False
True,True,0,7,29.203231915804356,29,False
True,True,0,8,27.627116740622768,27,False
True,True,0,9,32.93460600750209,24,False
True,True,0,10,40.505510626305345,21,False
True,True,0,11,41.427490972142024,30,False
True,True,0,12,51.183840605716355,27,False
True,True,0,13,33.56590267796248,22,False
True,True,0,14,27.288745448220453,16,False
True,True,0,15,47.850419996303955,31,False
True,True,0,16,30.561960191305158,28,False
True,True,0,17,30.732031569244338,21,False
True,True,0,18,36.938699206067454,35,False
True,True,0,19,44.3547451272063,27,False
True,True,0,20,43.52279570053408,30,False
True,True,0,21,33.59743674215075,23,False
True,True,0,22,27.818623916811354,24,False
True,True,0,23,19.061082971572894,13,False
True,True,0,24,42.84171127211134,20,False
True,True,0,25,38.80947073641395,31,False
True,True,0,26,42.889432651165365,34,False
True,True,0,27,41.04986352002861,30,False
True,True,0,28,54.369340192832,24,False
True,True,0,29,24.402042222138043,12,False
True,True,0,30,22.213423259072453,15,False
True,True,0,31,36.18225136783334,27,False
True,True,0,32,43.43545271122751,36,False
True,True,0,33,42.39254118824241,32,False
True,True,0,34,19.50549584800191,17,False
True,True,0,35,20.732900756611883,15,False
True,True,0,36,21.74129460549643,18,False
True,True,0,37,21.583520990960526,22,False
True,True,0,38,32.73765756820617,21,False
True,True,0,39,29.294498087305943,21,False
True,True,0,40,30.761574241662164,23,False
True,True,0,41,35.71303257330276,23,False
True,True,0,42,30.664398218523225,22,False
True,True,0,43,27.073852388421702,23,False
True,True,0,44,26.908033383566075,15,False
True,True,0,45,26.508578294698665,27,False
True,True,0,46,28.393040989853475,14,False
True,True,0,47,27.451235836871106,23,False
True,True,0,48,23.798790740605188,21,False
True,True,0,49,21.100424183893782,8,False
True,True,0,50,22.209399193344215,14,False
True,True,0,51,9.073566951487141,6,False
True,True,0,52,29.93317096578466,30,False
True,True,0,53,21.111518806401506,19,False
True,True,0,54,17.247253613976252,16,False
True,True,0,55,17.195099973850354,9,False
True,True,0,56,19.825853466136873,14,False
True,True,0,57,22.106058052672672,19,False
True,True,0,58,24.855273775584905,26,False
True,True,0,59,28.13665337693096,18,False
True,True,0,60,17.474397707650112,13,False
True,True,0,61,28.222769971985432,21,False
True,True,0,62,17.52997222352624,8,False
True,True,0,63,17.611539636602703,8,False
True,True,0,64,25.92669898905837,24,False
True,True,0,65,9.355672247860086,6,False
True,True,0,66,14.213031946867408,10,False
True,True,0,67,19.67305940735829,13,False
True,True,0,68,14.583023184112538,12,False
True,True,0,69,11.317820277360948,6,False
True,True,0,70,20.049042767170178,15,False
True,True,0,71,17.8644852191506,14,False
True,True,0,72,16.48968644339022,9,False
True,True,0,73,10.54454085337787,9,False
True,True,0,74,11.63311037201669,8,False
True,True,0,75,15.256132381565653,10,False
True,True,0,76,29.46517632036877,16,False
True,True,0,77,9.759115133142647,8,False
True,True,0,78,6.999104548733596,5,False
True,True,0,79,10.670728319162459,9,False
True,True,0,80,6.224243225755681,4,False
True,True,0,81,6.2791999407797885,3,False
True,True,0,82,10.819613453298526,8,False
True,True,0,83,8.90619253311138,3,False
True,True,0,84,4.633317360035067,1,False
True,True,0,85,3.716030093264437,2,False
True,True,0,86,8.05370483610686,7,False
True,True,0,87,6.366983049080673,2,False
True,True,0,88,6.617714798687313,7,False
True,True,0,89,6.346241713465034,5,False
True,True,0,90,7.596816401339549,5,False
True,True,0,91,2.8555201200952016,0,False
True,True,0,92,10.496174814015268,7,False
True,True,0,93,3.8258426443451485,0,False
True,True,0,94,3.883030442489762,1,False
True,True,0,95,7.78461444704695,6,False
True,True,0,96,7.823246808360848,8,False
True,True,0,97,6.862266463878032,4,False
True,True,0,98,1.9605920988138417,0,False
True,True,0,99,0.9900990099009901,0,False
